test_idx,degree,format,learning_rate,max_iter,cycles,hw_loss,golden_loss,max_abs_err_vs_golden,mean_abs_err_vs_golden,max_abs_err_vs_true,mean_abs_err_vs_true,true_0,golden_0,hw_0,abs_err_vs_golden_0,abs_err_vs_true_0,true_1,golden_1,hw_1,abs_err_vs_golden_1,abs_err_vs_true_1,true_2,golden_2,hw_2,abs_err_vs_golden_2,abs_err_vs_true_2,true_3,golden_3,hw_3,abs_err_vs_golden_3,abs_err_vs_true_3
39,3,FP16ALT,1.000000e-02,900,1974092,2.171185e-01,9.404532e-02,4.1659e-01,2.3634e-01,3.9609e-01,2.6923e-01,1.03281328,1.05330386,0.63671875,4.1659e-01,3.9609e-01,1.56971769,1.41704537,1.23437500,1.8267e-01,3.3534e-01,-1.57417474,-1.62883605,-1.37500000,2.5384e-01,1.9917e-01,1.36929809,1.42336504,1.51562500,9.2260e-02,1.4633e-01
40,3,FP64,1.000000e-02,900,1974092,1.015947e-01,9.125349e-02,1.9307e-01,7.8396e-02,3.5777e-01,1.5701e-01,-0.79330120,-0.72062497,-0.68192399,3.8701e-02,1.1138e-01,0.79383498,0.62913239,0.43606351,1.9307e-01,3.5777e-01,0.80117826,0.77863964,0.76589221,1.2747e-02,3.5286e-02,0.21464810,0.26916845,0.33823432,6.9066e-02,1.2359e-01
40,3,FP32,1.000000e-02,900,1974092,1.015946e-01,9.125349e-02,1.9307e-01,7.8395e-02,3.5777e-01,1.5700e-01,-0.79330120,-0.72062497,-0.68192470,3.8700e-02,1.1138e-01,0.79383498,0.62913239,0.43606374,1.9307e-01,3.5777e-01,0.80117826,0.77863964,0.76589257,1.2747e-02,3.5286e-02,0.21464810,0.26916845,0.33823428,6.9066e-02,1.2359e-01
40,3,FP16,1.000000e-02,900,1974092,1.021597e-01,9.125349e-02,1.9090e-01,8.4741e-02,3.5560e-01,1.6335e-01,-0.79330120,-0.72062497,-0.66357422,5.7051e-02,1.2973e-01,0.79383498,0.62913239,0.43823242,1.9090e-01,3.5560e-01,0.80117826,0.77863964,0.75585938,2.2780e-02,4.5319e-02,0.21464810,0.26916845,0.33740234,6.8234e-02,1.2275e-01
40,3,FP16ALT,1.000000e-02,900,1974092,2.289404e-01,9.125349e-02,5.1390e-01,3.2076e-01,6.7860e-01,3.9937e-01,-0.79330120,-0.72062497,-0.31835938,4.0227e-01,4.7494e-01,0.79383498,0.62913239,0.11523438,5.1390e-01,6.7860e-01,0.80117826,0.77863964,0.60156250,1.7708e-01,1.9962e-01,0.21464810,0.26916845,0.45898438,1.8982e-01,2.4434e-01
41,3,FP64,1.000000e-02,900,1974092,3.419180e-01,7.333852e-02,8.6477e-01,4.2529e-01,9.6184e-01,4.8496e-01,-2.45826138,-2.38243083,-2.00204593,3.8038e-01,4.5622e-01,2.01181497,1.91475004,1.04997558,8.6477e-01,9.6184e-01,-1.07531961,-1.10153031,-1.23298891,1.3146e-01,1.5767e-01,-1.88088894,-1.84128219,-1.51675949,3.2452e-01,3.6413e-01
41,3,FP32,1.000000e-02,900,1974092,3.419182e-01,7.333852e-02,8.6477e-01,4.2529e-01,9.6184e-01,4.8496e-01,-2.45826138,-2.38243083,-2.00204539,3.8039e-01,4.5622e-01,2.01181497,1.91475004,1.04997563,8.6477e-01,9.6184e-01,-1.07531961,-1.10153031,-1.23298895,1.3146e-01,1.5767e-01,-1.88088894,-1.84128219,-1.51675951,3.2452e-01,3.6413e-01
41,3,FP16,1.000000e-02,900,1974092,3.402358e-01,7.333852e-02,8.5811e-01,4.2623e-01,9.5517e-01,4.8590e-01,-2.45826138,-2.38243083,-1.99609375,3.8634e-01,4.6217e-01,2.01181497,1.91475004,1.05664062,8.5811e-01,9.5517e-01,-1.07531961,-1.10153031,-1.24023438,1.3870e-01,1.6491e-01,-1.88088894,-1.84128219,-1.51953125,3.2175e-01,3.6136e-01
41,3,FP16ALT,1.000000e-02,900,1974092,3.003060e+00,7.333852e-02,2.9538e+00,1.4370e+00,3.0509e+00,1.4966e+00,-2.45826138,-2.38243083,-1.08593750,1.2965e+00,1.3723e+00,2.01181497,1.91475004,-1.03906250,2.9538e+00,3.0509e+00,-1.07531961,-1.10153031,-1.50000000,3.9847e-01,4.2468e-01,-1.88088894,-1.84128219,-0.74218750,1.0991e+00,1.1387e+00
42,3,FP64,1.000000e-02,900,1974092,3.391187e-01,1.232482e-01,8.2166e-01,3.8689e-01,7.8926e-01,3.8619e-01,-2.75534915,-2.69261497,-2.38017100,3.1244e-01,3.7518e-01,0.54535766,0.57775978,-0.24390018,8.2166e-01,7.8926e-01,1.06538617,1.07693957,0.96507208,1.1187e-01,1.0031e-01,-2.90047303,-2.92205146,-2.62045252,3.0160e-01,2.8002e-01
42,3,FP32,1.000000e-02,900,1974092,3.391188e-01,1.232482e-01,8.2166e-01,3.8689e-01,7.8926e-01,3.8619e-01,-2.75534915,-2.69261497,-2.38017106,3.1244e-01,3.7518e-01,0.54535766,0.57775978,-0.24390054,8.2166e-01,7.8926e-01,1.06538617,1.07693957,0.96507198,1.1187e-01,1.0031e-01,-2.90047303,-2.92205146,-2.62045240,3.0160e-01,2.8002e-01
42,3,FP16,1.000000e-02,900,1974092,3.938457e-01,1.232482e-01,8.9539e-01,4.3654e-01,8.6298e-01,4.3584e-01,-2.75534915,-2.69261497,-2.31054688,3.8207e-01,4.4480e-01,0.54535766,0.57775978,-0.31762695,8.9539e-01,8.6298e-01,1.06538617,1.07693957,0.94042969,1.3651e-01,1.2496e-01,-2.90047303,-2.92205146,-2.58984375,3.3221e-01,3.1063e-01
42,3,FP16ALT,1.000000e-02,900,1974092,1.637987e+00,1.232482e-01,1.9371e+00,1.0712e+00,1.9047e+00,1.0705e+00,-2.75534915,-2.69261497,-1.50000000,1.1926e+00,1.2553e+00,0.54535766,0.57775978,-1.35937500,1.9371e+00,1.9047e+00,1.06538617,1.07693957,0.60937500,4.6756e-01,4.5601e-01,-2.90047303,-2.92205146,-2.23437500,6.8768e-01,6.6610e-01
43,3,FP64,1.000000e-02,900,1974092,1.767196e-01,8.962750e-02,3.7249e-01,2.3024e-01,4.0011e-01,2.5097e-01,0.07255835,0.00885941,-0.28869835,2.9756e-01,3.6126e-01,-1.64102535,-1.61340845,-1.24091912,3.7249e-01,4.0011e-01,0.87103674,0.86141593,0.95460748,9.3192e-02,8.3571e-02,-1.95380143,-1.95504542,-2.11275469,1.5771e-01,1.5895e-01
43,3,FP32,1.000000e-02,900,1974092,1.767197e-01,8.962750e-02,3.7249e-01,2.3024e-01,4.0011e-01,2.5097e-01,0.07255835,0.00885941,-0.28869852,2.9756e-01,3.6126e-01,-1.64102535,-1.61340845,-1.24091887,3.7249e-01,4.0011e-01,0.87103674,0.86141593,0.95460749,9.3192e-02,8.3571e-02,-1.95380143,-1.95504542,-2.11275482,1.5771e-01,1.5895e-01
43,3,FP16,1.000000e-02,900,1974092,1.716521e-01,8.962750e-02,3.4583e-01,2.1586e-01,3.7345e-01,2.3659e-01,0.07255835,0.00885941,-0.27343750,2.8230e-01,3.4600e-01,-1.64102535,-1.61340845,-1.26757812,3.4583e-01,3.7345e-01,0.87103674,0.86141593,0.94433594,8.2920e-02,7.3299e-02,-1.95380143,-1.95504542,-2.10742188,1.5238e-01,1.5362e-01
43,3,FP16ALT,1.000000e-02,900,1974092,3.191423e-01,8.962750e-02,6.7981e-01,3.1864e-01,7.0743e-01,3.3937e-01,0.07255835,0.00885941,-0.25000000,2.5886e-01,3.2256e-01,-1.64102535,-1.61340845,-0.93359375,6.7981e-01,7.0743e-01,0.87103674,0.86141593,0.88671875,2.5303e-02,1.5682e-02,-1.95380143,-1.95504542,-2.26562500,3.1058e-01,3.1182e-01
44,3,FP64,1.000000e-02,900,1974092,8.492263e-02,7.851391e-02,9.7696e-02,5.5978e-02,1.7068e-01,1.0487e-01,1.14562643,1.21004682,1.30774272,9.7696e-02,1.6212e-01,-0.67958792,-0.78664811,-0.85027203,6.3624e-02,1.7068e-01,2.62037993,2.60047700,2.56954953,3.0927e-02,5.0830e-02,-2.17487434,-2.17069493,-2.13902898,3.1666e-02,3.5845e-02
44,3,FP32,1.000000e-02,900,1974092,8.492276e-02,7.851391e-02,9.7697e-02,5.5979e-02,1.7068e-01,1.0487e-01,1.14562643,1.21004682,1.30774355,9.7697e-02,1.6212e-01,-0.67958792,-0.78664811,-0.85027289,6.3625e-02,1.7068e-01,2.62037993,2.60047700,2.56954932,3.0928e-02,5.0831e-02,-2.17487434,-2.17069493,-2.13902855,3.1666e-02,3.5846e-02
44,3,FP16,1.000000e-02,900,1974092,8.607761e-02,7.851391e-02,1.0636e-01,7.1664e-02,1.7078e-01,7.2309e-02,1.14562643,1.21004682,1.31640625,1.0636e-01,1.7078e-01,-0.67958792,-0.78664811,-0.69433594,9.2312e-02,1.4748e-02,2.62037993,2.60047700,2.54492188,5.5555e-02,7.5458e-02,-2.17487434,-2.17069493,-2.20312500,3.2430e-02,2.8251e-02
44,3,FP16ALT,1.000000e-02,900,1974092,3.538878e-01,7.851391e-02,6.6653e-01,4.2079e-01,5.5947e-01,4.1406e-01,1.14562643,1.21004682,1.64062500,4.3058e-01,4.9500e-01,-0.67958792,-0.78664811,-0.12011719,6.6653e-01,5.5947e-01,2.62037993,2.60047700,2.29687500,3.0360e-01,3.2350e-01,-2.17487434,-2.17069493,-2.45312500,2.8243e-01,2.7825e-01
45,3,FP64,1.000000e-02,900,1974092,1.126185e-01,1.070185e-01,1.0706e-01,6.3015e-02,1.3202e-01,9.6768e-02,-0.95360189,-0.91981469,-0.84105894,7.8756e-02,1.1254e-01,-2.31915887,-2.34411261,-2.45117686,1.0706e-01,1.3202e-01,2.54816171,2.49100823,2.47788128,1.3127e-02,7.0280e-02,2.26403612,2.28315452,2.33626697,5.3112e-02,7.2231e-02
45,3,FP32,1.000000e-02,900,1974092,1.126186e-01,1.070185e-01,1.0707e-01,6.3015e-02,1.3202e-01,9.6769e-02,-0.95360189,-0.91981469,-0.84105861,7.8756e-02,1.1254e-01,-2.31915887,-2.34411261,-2.45117807,1.0707e-01,1.3202e-01,2.54816171,2.49100823,2.47788119,1.3127e-02,7.0281e-02,2.26403612,2.28315452,2.33626747,5.3113e-02,7.2231e-02
45,3,FP16,1.000000e-02,900,1974092,1.217685e-01,1.070185e-01,1.8005e-01,7.7638e-02,1.5510e-01,8.9355e-02,-0.95360189,-0.91981469,-0.87207031,4.7744e-02,8.1532e-02,-2.31915887,-2.34411261,-2.16406250,1.8005e-01,1.5510e-01,2.54816171,2.49100823,2.46679688,2.4211e-02,8.1365e-02,2.26403612,2.28315452,2.22460938,5.8545e-02,3.9427e-02
45,3,FP16ALT,1.000000e-02,900,1974092,6.312149e-01,1.070185e-01,1.1332e+00,5.8960e-01,1.1082e+00,6.0132e-01,-0.95360189,-0.91981469,-0.46093750,4.5888e-01,4.9266e-01,-2.31915887,-2.34411261,-1.21093750,1.1332e+00,1.1082e+00,2.54816171,2.49100823,2.15625000,3.3476e-01,3.9191e-01,2.26403612,2.28315452,1.85156250,4.3159e-01,4.1247e-01
46,3,FP64,1.000000e-02,900,1974092,1.224803e-01,9.478599e-02,3.0508e-01,1.3770e-01,2.9831e-01,1.2901e-01,-1.45235023,-1.45156769,-1.54498958,9.3422e-02,9.2639e-02,0.95990428,0.96667449,0.66159693,3.0508e-01,2.9831e-01,1.90333320,1.88788260,1.93445018,4.6568e-02,3.1117e-02,0.33120487,0.31944076,0.42517997,1.0574e-01,9.3975e-02
46,3,FP32,1.000000e-02,900,1974092,1.224803e-01,9.478599e-02,3.0508e-01,1.3770e-01,2.9831e-01,1.2901e-01,-1.45235023,-1.45156769,-1.54498935,9.3422e-02,9.2639e-02,0.95990428,0.96667449,0.66159672,3.0508e-01,2.9831e-01,1.90333320,1.88788260,1.93445015,4.6568e-02,3.1117e-02,0.33120487,0.31944076,0.42518005,1.0574e-01,9.3975e-02
46,3,FP16,1.000000e-02,900,1974092,1.219149e-01,9.478599e-02,3.1775e-01,1.2876e-01,3.1098e-01,1.2007e-01,-1.45235023,-1.45156769,-1.50976562,5.8198e-02,5.7415e-02,0.95990428,0.96667449,0.64892578,3.1775e-01,3.1098e-01,1.90333320,1.88788260,1.91601562,2.8133e-02,1.2682e-02,0.33120487,0.31944076,0.43041992,1.1098e-01,9.9215e-02
46,3,FP16ALT,1.000000e-02,900,1974092,5.012754e-01,9.478599e-02,9.4910e-01,5.5478e-01,9.4233e-01,5.5420e-01,-1.45235023,-1.45156769,-0.82031250,6.3126e-01,6.3204e-01,0.95990428,0.96667449,0.01757812,9.4910e-01,9.4233e-01,1.90333320,1.88788260,1.60937500,2.7851e-01,2.9396e-01,0.33120487,0.31944076,0.67968750,3.6025e-01,3.4848e-01
47,3,FP64,1.000000e-02,900,1974092,2.252171e-01,9.740805e-02,5.7782e-01,2.8734e-01,5.0315e-01,2.4584e-01,0.17790347,0.23943005,-0.02387540,2.6331e-01,2.0178e-01,-1.54888625,-1.62355966,-1.04573540,5.7782e-01,5.0315e-01,-2.44138339,-2.43774771,-2.34773275,9.0015e-02,9.3651e-02,2.38329455,2.41672850,2.19852998,2.1820e-01,1.8476e-01
47,3,FP32,1.000000e-02,900,1974092,2.252163e-01,9.740805e-02,5.7782e-01,2.8733e-01,5.0315e-01,2.4584e-01,0.17790347,0.23943005,-0.02387409,2.6330e-01,2.0178e-01,-1.54888625,-1.62355966,-1.04573715,5.7782e-01,5.0315e-01,-2.44138339,-2.43774771,-2.34773326,9.0014e-02,9.3650e-02,2.38329455,2.41672850,2.19853067,2.1820e-01,1.8476e-01
47,3,FP16,1.000000e-02,900,1974092,2.630716e-01,9.740805e-02,6.2258e-01,3.3444e-01,5.4791e-01,2.9294e-01,0.17790347,0.23943005,-0.10565186,3.4508e-01,2.8356e-01,-1.54888625,-1.62355966,-1.00097656,6.2258e-01,5.4791e-01,-2.44138339,-2.43774771,-2.30664062,1.3111e-01,1.3474e-01,2.38329455,2.41672850,2.17773438,2.3899e-01,2.0556e-01
47,3,FP16ALT,1.000000e-02,900,1974092,1.434055e+00,9.740805e-02,1.4488e+00,9.7160e-01,1.3741e+00,9.3010e-01,0.17790347,0.23943005,-1.10156250,1.3410e+00,1.2795e+00,-1.54888625,-1.62355966,-0.17480469,1.4488e+00,1.3741e+00,-2.44138339,-2.43774771,-1.88281250,5.5494e-01,5.5857e-01,2.38329455,2.41672850,1.87500000,5.4173e-01,5.0829e-01
48,3,FP64,1.000000e-02,900,1974092,1.222033e-01,9.513164e-02,3.5730e-01,1.4034e-01,3.0391e-01,1.1161e-01,2.40250834,2.44266576,2.38340669,5.9259e-02,1.9102e-02,0.79860874,0.74522247,1.10252321,3.5730e-01,3.0391e-01,-0.96582125,-0.96662428,-0.95245612,1.4168e-02,1.3365e-02,-0.90474255,-0.88417105,-1.01481942,1.3065e-01,1.1008e-01
48,3,FP32,1.000000e-02,900,1974092,1.222034e-01,9.513164e-02,3.5730e-01,1.4034e-01,3.0391e-01,1.1161e-01,2.40250834,2.44266576,2.38340664,5.9259e-02,1.9102e-02,0.79860874,0.74522247,1.10252357,3.5730e-01,3.0391e-01,-0.96582125,-0.96662428,-0.95245606,1.4168e-02,1.3365e-02,-0.90474255,-0.88417105,-1.01481962,1.3065e-01,1.1008e-01
48,3,FP16,1.000000e-02,900,1974092,2.403898e-01,9.513164e-02,7.0009e-01,3.3535e-01,6.4670e-01,3.0663e-01,2.40250834,2.44266576,2.15820312,2.8446e-01,2.4431e-01,0.79860874,0.74522247,1.44531250,7.0009e-01,6.4670e-01,-0.96582125,-0.96662428,-0.87207031,9.4554e-02,9.3751e-02,-0.90474255,-0.88417105,-1.14648438,2.6231e-01,2.4174e-01
48,3,FP16ALT,1.000000e-02,900,1974092,3.399465e-01,9.513164e-02,6.9267e-01,3.7173e-01,6.5251e-01,3.4300e-01,2.40250834,2.44266576,1.75000000,6.9267e-01,6.5251e-01,0.79860874,0.74522247,1.11718750,3.7197e-01,3.1858e-01,-0.96582125,-0.96662428,-0.66015625,3.0647e-01,3.0567e-01,-0.90474255,-0.88417105,-1.00000000,1.1583e-01,9.5257e-02
49,3,FP64,1.000000e-02,900,1974092,2.558256e-01,1.430391e-01,4.2100e-01,2.5117e-01,5.4488e-01,3.1021e-01,1.35573407,1.36596942,1.67884036,3.1287e-01,3.2311e-01,2.38266156,2.25878695,1.83778531,4.2100e-01,5.4488e-01,2.32251855,2.27599941,2.18780754,8.8192e-02,1.3471e-01,1.67925328,1.73477270,1.91740174,1.8263e-01,2.3815e-01
49,3,FP32,1.000000e-02,900,1974092,2.558256e-01,1.430391e-01,4.2100e-01,2.5117e-01,5.4488e-01,3.1021e-01,1.35573407,1.36596942,1.67884052,3.1287e-01,3.2311e-01,2.38266156,2.25878695,1.83778501,4.2100e-01,5.4488e-01,2.32251855,2.27599941,2.18780756,8.8192e-02,1.3471e-01,1.67925328,1.73477270,1.91740167,1.8263e-01,2.3815e-01
49,3,FP16,1.000000e-02,900,1974092,1.736550e-01,1.430391e-01,1.5137e-01,8.5502e-02,2.7524e-01,1.4387e-01,1.35573407,1.36596942,1.47167969,1.0571e-01,1.1595e-01,2.38266156,2.25878695,2.10742188,1.5137e-01,2.7524e-01,2.32251855,2.27599941,2.27734375,1.3443e-03,4.5175e-02,1.67925328,1.73477270,1.81835938,8.3587e-02,1.3911e-01
49,3,FP16ALT,1.000000e-02,900,1974092,1.846748e-01,1.430391e-01,1.9629e-01,1.0265e-01,3.2016e-01,1.6169e-01,1.35573407,1.36596942,1.42187500,5.5906e-02,6.6141e-02,2.38266156,2.25878695,2.06250000,1.9629e-01,3.2016e-01,2.32251855,2.27599941,2.23437500,4.1624e-02,8.8144e-02,1.67925328,1.73477270,1.85156250,1.1679e-01,1.7231e-01
50,3,FP64,1.000000e-02,900,1974092,4.025527e-01,7.927332e-02,9.1335e-01,4.5615e-01,1.0643e+00,5.4274e-01,0.85218988,0.74913132,0.32548785,4.2364e-01,5.2670e-01,-2.49516021,-2.34425035,-1.43090113,9.1335e-01,1.0643e+00,-2.03022772,-1.97621429,-1.84104843,1.3517e-01,1.8918e-01,2.39132513,2.35295445,2.00049357,3.5246e-01,3.9083e-01
50,3,FP32,1.000000e-02,900,1974092,4.025517e-01,7.927332e-02,9.1335e-01,4.5615e-01,1.0643e+00,5.4274e-01,0.85218988,0.74913132,0.32548839,4.2364e-01,5.2670e-01,-2.49516021,-2.34425035,-1.43090224,9.1335e-01,1.0643e+00,-2.03022772,-1.97621429,-1.84104860,1.3517e-01,1.8918e-01,2.39132513,2.35295445,2.00049424,3.5246e-01,3.9083e-01
50,3,FP16,1.000000e-02,900,1974092,4.171699e-01,7.927332e-02,9.3507e-01,4.6910e-01,1.0860e+00,5.5569e-01,0.85218988,0.74913132,0.31274414,4.3639e-01,5.3945e-01,-2.49516021,-2.34425035,-1.40917969,9.3507e-01,1.0860e+00,-2.03022772,-1.97621429,-1.83203125,1.4418e-01,1.9820e-01,2.39132513,2.35295445,1.99218750,3.6077e-01,3.9914e-01
50,3,FP16ALT,1.000000e-02,900,1974092,2.308788e+00,7.927332e-02,2.1880e+00,1.2619e+00,2.3389e+00,1.3485e+00,0.85218988,0.74913132,-0.69531250,1.4444e+00,1.5475e+00,-2.49516021,-2.34425035,-0.15625000,2.1880e+00,2.3389e+00,-2.03022772,-1.97621429,-1.42187500,5.5434e-01,6.0835e-01,2.39132513,2.35295445,1.49218750,8.6077e-01,8.9914e-01
51,3,FP64,1.000000e-02,900,1974092,1.923798e-01,8.748765e-02,5.6721e-01,2.4267e-01,6.7170e-01,2.7609e-01,0.63857436,0.67456926,0.52585308,1.4872e-01,1.1272e-01,-2.94481769,-2.84033560,-2.27312225,5.6721e-01,6.7170e-01,-2.39117074,-2.36815980,-2.32017543,4.7984e-02,7.0995e-02,0.98101061,0.93881353,0.73205574,2.0676e-01,2.4895e-01
51,3,FP32,1.000000e-02,900,1974092,1.923800e-01,8.748765e-02,5.6721e-01,2.4267e-01,6.7170e-01,2.7609e-01,0.63857436,0.67456926,0.52585274,1.4872e-01,1.1272e-01,-2.94481769,-2.84033560,-2.27312160,5.6721e-01,6.7170e-01,-2.39117074,-2.36815980,-2.32017517,4.7985e-02,7.0996e-02,0.98101061,0.93881353,0.73205554,2.0676e-01,2.4896e-01
51,3,FP16,1.000000e-02,900,1974092,1.885728e-01,8.748765e-02,5.2002e-01,2.5118e-01,6.2451e-01,2.8461e-01,0.63857436,0.67456926,0.46606445,2.0850e-01,1.7251e-01,-2.94481769,-2.84033560,-2.32031250,5.2002e-01,6.2451e-01,-2.39117074,-2.36815980,-2.28320312,8.4957e-02,1.0797e-01,0.98101061,0.93881353,0.74755859,1.9125e-01,2.3345e-01
51,3,FP16ALT,1.000000e-02,900,1974092,1.298312e+00,8.748765e-02,1.8325e+00,9.4277e-01,1.9370e+00,9.7620e-01,0.63857436,0.67456926,-0.20703125,8.8160e-01,8.4561e-01,-2.94481769,-2.84033560,-1.00781250,1.8325e+00,1.9370e+00,-2.39117074,-2.36815980,-2.00000000,3.6816e-01,3.9117e-01,0.98101061,0.93881353,0.25000000,6.8881e-01,7.3101e-01
52,3,FP64,1.000000e-02,900,1974092,1.191316e-01,9.736441e-02,3.5367e-01,1.3692e-01,3.6615e-01,1.6803e-01,-2.96963050,-3.12924636,-3.07528520,5.3961e-02,1.0565e-01,-2.03515169,-2.04762585,-2.40130041,3.5367e-01,3.6615e-01,0.29240274,0.35468347,0.34718432,7.4992e-03,5.4782e-02,1.15137119,1.16437441,1.29692353,1.3255e-01,1.4555e-01
52,3,FP32,1.000000e-02,900,1974092,1.191314e-01,9.736441e-02,3.5367e-01,1.3692e-01,3.6615e-01,1.6803e-01,-2.96963050,-3.12924636,-3.07528472,5.3962e-02,1.0565e-01,-2.03515169,-2.04762585,-2.40129900,3.5367e-01,3.6615e-01,0.29240274,0.35468347,0.34718415,7.4993e-03,5.4781e-02,1.15137119,1.16437441,1.29692304,1.3255e-01,1.4555e-01
52,3,FP16,1.000000e-02,900,1974092,1.687802e-01,9.736441e-02,5.1683e-01,2.4968e-01,5.2930e-01,2.0058e-01,-2.96963050,-3.12924636,-2.91015625,2.1909e-01,5.9474e-02,-2.03515169,-2.04762585,-2.56445312,5.1683e-01,5.2930e-01,0.29240274,0.35468347,0.28491211,6.9771e-02,7.4906e-03,1.15137119,1.16437441,1.35742188,1.9305e-01,2.0605e-01
52,3,FP16ALT,1.000000e-02,900,1974092,5.255172e-01,9.736441e-02,9.7300e-01,3.6374e-01,8.1338e-01,3.0190e-01,-2.96963050,-3.12924636,-2.15625000,9.7300e-01,8.1338e-01,-2.03515169,-2.04762585,-2.00000000,4.7626e-02,3.5152e-02,0.29240274,0.35468347,-0.04809570,4.0278e-01,3.4050e-01,1.15137119,1.16437441,1.13281250,3.1562e-02,1.8559e-02
53,3,FP64,1.000000e-02,900,1974092,2.087711e-01,1.004939e-01,4.7182e-01,2.6894e-01,4.6881e-01,2.5068e-01,0.91176756,0.97777476,0.66643363,3.1134e-01,2.4533e-01,-1.65438414,-1.65739288,-1.18557474,4.7182e-01,4.6881e-01,1.27307533,1.25356964,1.35883001,1.0526e-01,8.5755e-02,-1.57650548,-1.59198296,-1.77932636,1.8734e-01,2.0282e-01
53,3,FP32,1.000000e-02,900,1974092,2.087710e-01,1.004939e-01,4.7182e-01,2.6894e-01,4.6881e-01,2.5068e-01,0.91176756,0.97777476,0.66643381,3.1134e-01,2.4533e-01,-1.65438414,-1.65739288,-1.18557525,4.7182e-01,4.6881e-01,1.27307533,1.25356964,1.35882998,1.0526e-01,8.5755e-02,-1.57650548,-1.59198296,-1.77932620,1.8734e-01,2.0282e-01
53,3,FP16,1.000000e-02,900,1974092,2.764518e-01,1.004939e-01,6.5642e-01,3.4096e-01,6.5341e-01,3.2270e-01,0.91176756,0.97777476,0.63378906,3.4399e-01,2.7798e-01,-1.65438414,-1.65739288,-1.00097656,6.5642e-01,6.5341e-01,1.27307533,1.25356964,1.35742188,1.0385e-01,8.4347e-02,-1.57650548,-1.59198296,-1.85156250,2.5958e-01,2.7506e-01
53,3,FP16ALT,1.000000e-02,900,1974092,5.494843e-01,1.004939e-01,1.1593e+00,4.5163e-01,1.1563e+00,4.4312e-01,0.91176756,0.97777476,0.88281250,9.4962e-02,2.8955e-02,-1.65438414,-1.65739288,-0.49804688,1.1593e+00,1.1563e+00,1.27307533,1.25356964,1.18750000,6.6070e-02,8.5575e-02,-1.57650548,-1.59198296,-2.07812500,4.8614e-01,5.0162e-01
54,3,FP64,1.000000e-02,900,1974092,8.962529e-02,4.928960e-02,3.4771e-01,1.5907e-01,3.3091e-01,2.0232e-01,-1.04760181,-0.91909821,-0.79776319,1.2134e-01,2.4984e-01,1.47894843,1.49574872,1.14803632,3.4771e-01,3.3091e-01,0.89779739,0.84608109,0.81305013,3.3031e-02,8.4747e-02,2.09534046,2.10492836,2.23912211,1.3419e-01,1.4378e-01
54,3,FP32,1.000000e-02,900,1974092,8.962522e-02,4.928960e-02,3.4771e-01,1.5907e-01,3.3091e-01,2.0232e-01,-1.04760181,-0.91909821,-0.79776317,1.2134e-01,2.4984e-01,1.47894843,1.49574872,1.14803648,3.4771e-01,3.3091e-01,0.89779739,0.84608109,0.81305009,3.3031e-02,8.4747e-02,2.09534046,2.10492836,2.23912191,1.3419e-01,1.4378e-01
54,3,FP16,1.000000e-02,900,1974092,1.366865e-01,4.928960e-02,4.9575e-01,2.3932e-01,4.7895e-01,2.8257e-01,-1.04760181,-0.91909821,-0.71533203,2.0377e-01,3.3227e-01,1.47894843,1.49574872,1.00000000,4.9575e-01,4.7895e-01,0.89779739,0.84608109,0.78417969,6.1901e-02,1.1362e-01,2.09534046,2.10492836,2.30078125,1.9585e-01,2.0544e-01
54,3,FP16ALT,1.000000e-02,900,1974092,2.034205e-01,4.928960e-02,5.5044e-01,3.3783e-01,5.5541e-01,3.8108e-01,-1.04760181,-0.91909821,-0.49218750,4.2691e-01,5.5541e-01,1.47894843,1.49574872,0.94531250,5.5044e-01,5.3364e-01,0.89779739,0.84608109,0.66406250,1.8202e-01,2.3373e-01,2.09534046,2.10492836,2.29687500,1.9195e-01,2.0153e-01
55,3,FP64,1.000000e-02,900,1974092,1.370347e-01,5.412155e-02,4.5931e-01,2.4205e-01,4.2274e-01,2.3481e-01,0.94567735,0.95790052,0.70835501,2.4955e-01,2.3732e-01,0.40985162,0.37327520,0.83258998,4.5931e-01,4.2274e-01,-2.43795139,-2.41302746,-2.33838582,7.4642e-02,9.9566e-02,-0.79370518,-0.78859855,-0.97329991,1.8470e-01,1.7959e-01
55,3,FP32,1.000000e-02,900,1974092,1.370350e-01,5.412155e-02,4.5932e-01,2.4205e-01,4.2274e-01,2.3481e-01,0.94567735,0.95790052,0.70835435,2.4955e-01,2.3732e-01,0.40985162,0.37327520,0.83259052,4.5932e-01,4.2274e-01,-2.43795139,-2.41302746,-2.33838558,7.4642e-02,9.9566e-02,-0.79370518,-0.78859855,-0.97330016,1.8470e-01,1.7959e-01
55,3,FP16,1.000000e-02,900,1974092,1.602245e-01,5.412155e-02,4.4850e-01,2.7748e-01,4.1193e-01,2.7024e-01,0.94567735,0.95790052,0.60742188,3.5048e-01,3.3826e-01,0.40985162,0.37327520,0.82177734,4.4850e-01,4.1193e-01,-2.43795139,-2.41302746,-2.28320312,1.2982e-01,1.5475e-01,-0.79370518,-0.78859855,-0.96972656,1.8113e-01,1.7602e-01
